Time,Command,X,Y,Distance range 0,Distance range 1,Distance range 2,Distance range 3,Distance range 4,Distance range 5,Distance range 6,Distance range 7,Distance range 8,Distance range 9,Distance range 10,Distance range 11
74.470451,d,122.5,65.0,0.0,6426.25,3214.75,3511.75,2112.5,1686.25,1574.5,1961.25,0.0,0.0,0.0,4022.25
74.535288,s,106.5,66.0,0.0,6411.0,3463.0,5392.75,2005.75,1652.75,1593.25,2103.0,0.0,0.0,7042.75,3536.0
74.599842,s,96.0,66.0,4902.0,5250.25,3678.25,5000.5,2008.25,1618.75,1616.25,2189.75,3900.25,4416.0,4191.5,1081.25
74.664656,s,86.5,64.0,4696.5,4487.75,3510.5,4911.25,2034.5,1616.5,1642.5,2137.0,3888.75,0.0,0.0,1079.5
74.728049,s,72.0,63.5,4906.5,4560.0,3518.75,4843.5,2022.25,1616.25,1634.25,2136.0,3884.25,4418.0,0.0,0.0
74.789672,s,62.0,65.0,0.0,4468.75,3512.75,4986.75,2103.5,1610.5,1624.0,2257.75,0.0,4227.25,0.0,1085.0
74.854616,w,53.5,65.0,0.0,3949.0,3544.25,5000.5,2077.5,1614.5,1628.75,2225.0,0.0,4484.0,5551.75,1087.5
74.917762,w,55.0,65.0,0.0,6808.75,3529.0,5112.75,2018.5,1604.75,1633.0,2314.75,0.0,0.0,0.0,1083.25
74.982478,w,54.0,65.0,0.0,6939.25,3529.0,4620.25,2033.5,1610.25,1650.0,2255.0,0.0,4470.75,4474.5,1081.25
75.049097,w,54.0,65.0,0.0,6800.25,3521.0,5105.5,2104.25,1600.25,1645.75,2223.75,3900.25,4427.25,3321.25,1071.25
75.113891,w,54.0,65.0,4854.5,4448.0,3240.0,5021.25,2067.0,1620.0,1650.75,2296.0,3962.5,4457.25,4399.5,1057.25
75.177508,w,54.0,65.0,0.0,6851.75,3507.0,3983.75,2060.75,1646.5,1664.0,2276.5,2434.5,0.0,0.0,1042.5
75.241631,w,54.0,64.5,0.0,4403.0,3212.0,4906.5,2015.75,1659.5,1698.0,2272.75,0.0,0.0,0.0,1029.5
75.305904,w,54.0,63.5,0.0,4230.5,3530.25,5230.0,2054.75,1683.75,1704.0,2323.75,3941.5,0.0,4381.0,1012.25
75.367719,w,54.0,62.5,4589.75,6825.75,3473.0,4968.75,2004.5,1688.25,1732.75,2385.75,0.0,1960.0,0.0,4786.25
75.432791,w,53.5,62.0,0.0,3845.5,3485.5,4766.75,2032.5,1728.5,1738.5,2466.5,0.0,1957.5,4119.0,990.25
75.491825,w,52.0,61.5,0.0,6716.0,3517.5,3499.0,2001.5,1733.75,1770.75,2443.0,3880.0,2924.0,4366.5,991.75
75.54989,w,52.0,61.0,0.0,6851.75,3430.75,5170.75,2013.25,1764.75,1804.0,1941.0,3862.75,4493.75,0.0,0.0
75.608502,w,53.0,61.0,0.0,4381.0,3487.75,4596.0,2056.0,1773.0,1807.25,2615.5,3922.25,1977.25,3263.75,0.0
75.666772,w,49.5,62.0,0.0,6808.75,3435.25,4957.25,2021.25,1792.0,1818.0,2512.75,0.0,2920.75,4438.5,3396.0
75.725021,w,50.5,62.5,0.0,6732.75,3470.75,3515.25,2056.75,1774.75,1815.75,2605.5,0.0,0.0,0.0,0.0
75.783174,w,49.5,63.0,0.0,7024.5,3346.25,3898.75,2101.0,1813.0,1854.25,2608.0,0.0,0.0,0.0,0.0
75.841376,w,47.5,64.0,0.0,4314.25,3255.75,4657.0,2100.25,1816.25,1874.0,2610.5,0.0,0.0,4110.75,0.0
75.899803,w,44.5,64.5,0.0,6554.0,3390.75,4760.25,2057.5,1847.0,1887.25,2647.75,0.0,0.0,4114.0,0.0
75.957586,w,41.5,64.0,0.0,3736.5,3248.0,3507.0,2098.25,1856.75,1910.75,2668.25,3961.0,1983.75,4123.75,3320.25
76.01447,w,38.0,63.0,4410.5,4934.25,3245.0,3544.25,2112.25,1875.5,1930.5,2677.5,0.0,0.0,4080.25,4577.75
76.073148,w,38.0,63.5,0.0,6340.0,3239.0,3894.5,2159.25,1897.0,1935.0,2676.75,0.0,2523.25,5900.25,3305.0
76.131123,a,36.0,63.0,0.0,4275.5,3209.0,3896.0,2194.25,1929.5,1957.5,2783.75,0.0,6281.5,5757.0,0.0
76.189789,a,34.0,63.5,4361.0,4212.0,3220.75,3536.0,2231.0,1940.75,1990.5,2797.5,0.0,0.0,5763.0,0.0
76.248386,a,32.0,62.5,0.0,6530.5,9452.0,4801.5,2259.75,1960.75,1978.25,2918.5,0.0,0.0,3375.75,0.0
76.307088,a,30.5,63.0,3715.0,3935.75,3200.5,6707.75,2373.25,1973.5,2005.25,2801.75,0.0,0.0,3386.5,0.0
76.365593,a,27.5,63.0,0.0,4325.0,3979.25,3272.75,2759.5,1959.25,1980.5,2136.5,0.0,0.0,5441.0,0.0
76.42374,s,25.0,61.5,4442.25,5549.0,3600.5,3400.25,2407.75,2029.25,1946.25,2582.75,1670.25,4425.5,0.0,3227.5
76.482298,s,34.0,62.5,537.0,5411.5,4604.0,3266.75,2949.75,2063.75,1932.0,2453.5,0.0,4190.0,6373.5,766.75
76.540201,s,46.0,63.5,526.25,5363.5,3800.75,3267.75,3165.5,2099.25,1932.25,2360.75,0.0,0.0,0.0,769.0
76.598119,s,66.5,65.0,523.75,5534.75,7792.0,3278.75,3081.0,2103.5,1928.0,2322.25,0.0,2916.75,0.0,767.25
76.657392,s,79.5,66.0,554.75,5468.25,3580.5,3259.75,3106.0,2109.75,1927.5,2381.0,4346.5,0.0,6650.25,767.75
76.716685,s,85.0,66.5,524.0,5462.75,3201.5,3272.75,3131.25,2112.5,1928.5,2376.25,4364.5,0.0,6618.0,783.25
76.775706,s,84.0,67.5,525.25,5460.0,3204.25,3272.75,3126.75,2112.25,1918.25,2380.0,4344.75,0.0,6281.5,766.75
76.832193,w,82.5,67.5,527.75,5476.5,3583.0,3264.75,3102.25,2105.5,1930.5,2319.75,4022.25,2916.75,6638.25,766.75
76.890663,w,82.5,68.0,531.5,5340.0,3595.5,3279.75,3069.5,2102.75,1931.25,2383.75,0.0,2928.0,0.0,770.75
76.949899,w,82.5,69.0,532.25,5358.25,7579.5,3272.75,3075.75,2104.25,1931.25,2321.25,0.0,0.0,0.0,770.0
77.00899,w,82.5,69.0,520.0,5353.0,3595.5,3293.75,3099.75,2061.5,1935.0,2346.25,4419.75,0.0,0.0,757.5
77.068258,w,82.0,74.5,499.5,5290.75,4572.0,3267.75,2962.75,2118.5,1942.5,2366.5,4403.0,0.0,0.0,745.75
77.128057,w,82.5,74.5,477.25,5366.25,3579.25,3333.75,3184.25,2158.0,1962.0,2364.25,4357.25,0.0,0.0,729.25
77.186684,w,81.5,73.0,455.0,5270.5,3213.0,3275.75,3263.75,2192.0,1981.5,2431.25,0.0,0.0,0.0,713.75
77.245363,w,81.0,72.5,427.25,5414.0,4587.75,3274.75,3214.0,2190.5,1992.25,2408.25,4361.0,4176.5,4005.25,696.25
77.305195,w,81.5,71.5,451.75,5301.0,7393.25,3373.5,3345.25,2222.0,2023.0,2457.5,4379.25,2513.75,0.0,694.5
77.364341,w,83.0,70.0,409.75,5212.5,3601.5,3274.75,3302.0,2226.5,2035.0,2451.75,0.0,0.0,0.0,0.0
77.421939,w,83.0,67.5,391.0,5268.0,7725.25,3341.0,3430.75,2230.75,2059.0,2515.0,4390.25,7029.25,0.0,673.0
77.48169,w,81.5,65.0,371.5,5190.25,9427.25,3345.25,3352.5,2277.0,2077.5,2513.25,4246.0,1549.25,3996.0,3096.0
77.541478,w,81.5,63.5,354.0,5235.0,7595.25,3332.75,3456.25,2308.75,2106.0,2584.0,4352.0,0.0,6347.5,3074.0
77.601152,w,80.0,61.0,335.0,5190.25,7792.0,3319.25,3517.5,2286.25,2113.5,2583.5,4357.25,0.0,6437.75,4646.75
77.660676,w,78.5,55.0,315.75,5161.0,6749.5,3375.75,3370.5,2256.5,2115.0,2596.0,0.0,1567.25,3651.0,4624.25
77.720148,w,74.0,55.0,296.5,5122.25,9460.5,3328.5,3214.0,2313.25,2134.0,2600.25,0.0,1938.25,0.0,0.0
77.781639,w,71.0,55.0,278.5,5074.75,3703.25,3281.75,3438.5,2340.5,2163.75,2623.75,0.0,1947.5,0.0,4589.75
77.839778,w,67.0,55.0,260.75,5025.75,3596.75,3338.0,3495.75,2372.75,2171.5,2649.0,0.0,0.0,0.0,4552.0
77.900674,w,62.0,55.0,242.75,5148.75,7343.25,3320.25,3550.0,2399.75,2206.25,2673.5,2182.25,0.0,3602.75,4540.25
77.967569,w,52.5,55.0,0.0,5170.75,4614.0,3380.0,3570.5,2411.0,2215.5,2746.0,2203.75,0.0,3594.25,4554.0
78.033371,w,53.5,55.0,225.75,5072.5,3600.5,8822.0,3632.0,2440.75,2226.0,2765.0,2201.5,2869.25,3605.5,2971.75
78.098916,w,53.5,55.0,215.75,5089.0,3595.5,3333.75,3682.25,2453.5,2255.0,2776.5,0.0,0.0,2926.5,0.0
78.162323,w,53.0,55.0,216.25,5056.0,8374.25,4505.25,3547.75,2444.0,2276.5,2792.5,1940.0,0.0,0.0,0.0
78.227385,w,94.0,55.0,224.75,5046.75,8393.75,3328.5,3575.5,2457.0,2277.5,2865.5,0.0,0.0,0.0,310.5
78.290922,w,138.0,66.0,230.25,4973.25,7428.75,5332.25,3658.75,2508.5,2289.75,2810.0,0.0,0.0,0.0,298.75
78.356231,w,66.0,55.0,239.25,4996.0,8426.75,3340.0,3784.0,2451.75,2291.5,2765.75,0.0,0.0,6966.0,265.0
78.421188,s,52.5,55.0,250.5,4913.5,3543.0,3340.0,3604.0,2508.5,2312.75,2858.5,4251.25,0.0,6646.25,241.0
78.48439,s,42.5,55.0,260.25,4971.0,8361.0,3301.0,3723.0,2528.0,2338.0,2636.75,4265.0,2460.25,438.0,218.75
78.548885,s,99.5,2.0,289.25,4886.0,3444.0,3437.5,3832.75,2522.25,2354.5,2843.5,0.0,0.0,428.25,222.5
78.61294,s,3.5,103.0,317.5,5044.25,8658.25,3348.25,3745.75,2539.5,2359.5,2900.25,0.0,0.0,398.0,259.25
78.680102,s,67.0,55.0,310.75,4971.0,3842.75,3461.75,3813.25,2591.0,2382.75,2484.25,4265.0,0.0,389.0,327.75
78.745536,s,103.0,55.0,358.5,4925.0,8354.5,3398.25,3851.25,2554.5,2382.25,2592.75,4272.0,0.0,377.5,334.25
78.811293,s,128.0,55.0,384.0,4913.5,8315.75,3385.25,3695.25,2559.5,2380.5,2836.75,4282.5,0.0,368.75,437.25
78.874441,s,140.0,55.0,405.25,4904.25,8341.5,3387.5,3864.25,2535.25,2394.25,2606.75,4370.0,0.0,357.75,430.5
78.940132,s,143.5,55.0,426.5,4938.75,8393.75,3401.5,3831.5,2594.0,2381.5,3046.75,4270.25,0.0,355.75,477.25
79.005764,s,142.0,55.0,434.5,4959.75,7649.0,4434.75,3795.0,2588.5,2406.25,2482.5,0.0,0.0,356.25,478.25
79.070926,s,139.5,53.0,399.5,4868.0,7216.25,3332.75,3745.75,2531.0,2382.25,2912.0,0.0,0.0,357.5,491.5
79.136043,s,135.5,43.0,470.0,4915.75,8354.5,3388.5,3562.0,2556.5,2383.25,2827.0,4291.25,0.0,375.5,537.75
79.201045,s,134.5,36.5,3287.75,4950.25,7692.5,6044.25,3847.0,2532.75,2380.5,2480.75,4277.25,0.0,384.25,565.25
79.265555,s,129.0,23.0,3682.25,4865.75,4736.75,3521.0,3797.75,2587.25,2381.5,2903.5,0.0,0.0,391.5,589.75
79.330149,s,121.0,12.5,3983.75,5030.5,8493.5,3386.5,3712.5,2581.5,2383.25,2832.25,4286.0,0.0,400.25,0.0
79.394275,s,111.5,2.0,4008.25,4899.75,8348.0,3399.25,3854.25,2594.0,2397.0,2484.25,0.0,0.0,407.25,610.0
79.458404,s,,,3298.0,4968.75,7469.75,4520.75,3784.0,2585.25,2377.5,2921.5,0.0,0.0,419.25,0.0
79.521528,s,,,3621.75,4879.25,8602.75,3379.0,3727.0,2563.0,2383.25,2817.25,4279.0,0.0,417.0,627.25
79.58278,s,,,3993.0,4911.25,8315.75,3396.0,3861.25,2534.0,2381.0,2503.25,4372.0,0.0,455.25,0.0
79.646652,s,,,3990.0,4934.25,8393.75,3409.0,3832.75,2594.0,2398.75,3045.0,4261.5,0.0,553.25,0.0
79.709917,s,,,3289.75,4955.0,3439.5,3472.0,3814.5,2589.75,2405.75,2482.5,0.0,0.0,6495.25,636.75
79.773669,s,,,3301.0,4996.0,3485.5,4465.0,3778.5,2529.75,2378.5,2508.0,0.0,0.0,6658.5,650.75
79.836237,s,,,3991.5,4877.0,8426.75,3388.5,3588.0,2560.0,2380.0,2925.5,0.0,0.0,2867.0,0.0
79.899789,s,,,3990.0,4943.5,8400.5,3352.5,3712.5,2558.75,2381.5,2825.5,4291.25,0.0,2867.75,0.0
79.962652,s,,,3301.0,4856.75,7643.5,3416.5,3830.0,2586.5,2378.0,2506.75,0.0,0.0,6622.0,0.0
80.019535,s,,,3988.25,5007.5,3648.5,3347.25,3739.25,2562.5,2380.5,2837.5,4275.5,0.0,2860.75,0.0
80.077013,s,,,4020.75,4922.5,8341.5,3386.5,3841.25,2594.75,2381.5,2489.25,0.0,0.0,6626.0,2810.75
80.134205,s,,,3284.75,4854.5,3651.0,3347.25,3752.75,2553.25,2383.75,2821.0,4279.0,0.0,729.0,2813.5
80.190614,s,,,3986.75,4936.5,8446.75,3429.75,3818.75,2588.5,2380.0,2908.25,0.0,0.0,736.25,2830.0
80.261181,s,,,3882.75,4902.0,8354.5,3396.0,3864.25,2534.0,2396.0,2484.25,4362.75,4399.5,0.0,2790.25
80.352963,s,,,3289.75,4874.75,3632.0,3336.75,3717.75,2582.25,2381.0,3055.5,0.0,0.0,976.75,2815.75
80.409934,s,,,3299.0,4980.0,3491.25,4503.25,3743.25,2561.25,2401.75,2644.5,4275.5,0.0,975.5,2816.5
80.466589,s,,,3285.75,4945.75,7516.25,4480.25,3771.75,2525.0,2398.75,2848.75,4289.5,0.0,985.25,2823.25
80.523484,s,,,3290.75,4950.25,7490.25,4515.0,3580.5,2558.25,2381.5,2823.25,4287.75,0.0,978.75,2814.25
80.5802,s,,,3289.75,4984.5,7643.5,3390.75,3769.0,2584.0,2380.5,2848.75,4270.25,0.0,0.0,2823.25
80.637121,s,,,3294.75,4971.0,3469.75,4520.75,3770.25,2581.0,2382.25,2847.25,4294.75,0.0,2877.0,2815.75
80.693809,s,,,3291.75,5127.0,7495.5,4478.25,3764.75,2558.75,2384.75,2842.0,4287.75,1055.75,2874.75,2819.5
80.751033,s,,,4005.25,4959.75,7649.0,4513.0,3781.25,2582.25,2379.0,2915.25,4289.5,0.0,2862.5,2824.0
80.808323,s,,,3993.0,4927.25,3435.25,3477.5,3806.25,2586.5,2381.0,2908.25,0.0,0.0,2858.5,2817.25
80.865677,s,,,3961.0,4918.0,8322.25,3392.75,3854.25,2590.25,2385.75,2486.5,0.0,1103.75,4323.25,2801.25
80.922911,s,,,3305.0,4870.25,7197.0,3332.75,3720.5,2581.0,2379.5,2846.5,4279.0,0.0,6618.0,2807.0
80.979702,s,,,3993.0,4927.25,9435.5,3445.25,3820.25,2588.5,2378.5,2905.0,1812.75,0.0,2867.0,2818.0
81.036783,s,,,3319.25,4877.0,8721.5,3376.75,3723.0,2579.25,2380.0,2508.0,0.0,0.0,6581.75,2808.5
81.093624,s,,,3993.0,4943.5,4760.25,3439.5,3803.5,2591.5,2401.75,2845.0,4284.25,0.0,2870.0,2818.0
81.15047,s,,,3938.75,4881.5,8354.5,3382.0,3700.5,2531.0,2379.0,2907.25,0.0,0.0,3741.75,2810.0
81.207618,s,,,3285.75,4948.0,7627.5,4513.0,3524.5,2555.75,2379.5,2538.25,4275.5,4408.75,3707.0,2817.25
81.264427,s,,,3980.75,4906.5,8341.5,3463.0,3789.5,2587.75,2379.0,2915.25,0.0,0.0,2861.5,2813.0
81.321184,s,,,3291.75,4975.5,3518.75,3396.0,3867.0,2536.5,2396.0,2505.0,4279.0,4379.25,6355.0,2813.5
81.377951,s,,,3565.75,5124.75,3450.75,3549.0,3796.5,2589.75,2397.5,2907.25,0.0,0.0,6554.0,2809.25
81.435645,s,,,4002.25,4899.75,8595.75,3388.5,3724.5,2562.5,2382.25,2830.0,4277.25,0.0,2865.5,2818.75
81.493283,s,,,3991.5,4941.0,8341.5,3401.5,3837.0,2591.0,2384.75,2481.25,0.0,0.0,3725.75,2812.25
81.550127,s,,,3303.0,4989.25,7659.75,4463.0,3775.75,2585.25,2381.0,2928.0,0.0,0.0,5014.25,2815.0
81.607874,s,,,3991.5,4897.5,8348.0,3404.75,3696.5,2560.0,2381.0,2626.5,4279.0,0.0,2857.0,2813.5
81.664871,s,,,4006.75,4945.75,3859.75,3448.5,3809.0,2587.75,2379.5,2904.25,4122.25,0.0,3688.75,2813.0
81.72183,s,,,3296.75,4861.25,3642.0,3342.0,3754.0,2585.25,2380.5,2509.25,0.0,1002.25,6630.0,2811.5
81.77934,s,,,3982.25,4906.5,8387.25,3392.75,3864.25,2537.75,2399.75,2877.0,4289.5,1017.5,2864.0,2809.25
81.83612,s,,,4005.25,4938.75,9443.75,3432.0,3830.0,2517.5,2379.5,2501.5,4280.75,0.0,3707.0,2819.5
81.893064,s,,,3263.75,4959.75,3441.75,3475.25,3655.0,2589.0,2378.5,2483.0,0.0,0.0,6366.0,2818.0
81.951505,s,,,3291.75,4962.0,6988.5,3584.25,3809.0,2587.25,2378.5,2488.25,0.0,0.0,6358.5,2818.0
82.007066,s,,,3988.25,4908.75,5769.0,3448.5,3820.25,2592.25,2384.75,2480.75,4277.25,0.0,3697.75,2818.0
82.06391,s,,,3993.0,5077.0,8348.0,3389.5,3871.25,2539.5,2379.0,2780.75,4279.0,0.0,2863.25,2817.25
82.121507,s,,,3997.5,4904.25,8328.5,3391.75,3719.0,2559.5,2384.25,2870.75,4289.5,2470.5,2862.5,2810.0
82.179132,s,,,3688.75,4863.5,7163.75,3345.25,3766.25,2583.5,2380.5,2922.5,0.0,0.0,6605.75,2815.75
82.236339,s,,,3303.0,4982.25,7547.75,4532.5,3807.5,2589.75,2380.0,2509.75,0.0,0.0,3711.0,2811.5
82.293787,s,,,3293.75,4964.25,3437.5,3436.25,3837.0,2589.75,2398.0,2479.5,4280.75,4403.0,6638.25,2820.25
82.351005,s,,,3988.25,4950.25,8367.5,3399.25,3852.75,2538.25,2380.5,2546.75,4117.25,0.0,3686.0,2819.5
82.408031,s,,,3991.5,4913.5,8341.5,3395.0,3699.25,2580.25,2396.5,3050.25,4273.75,0.0,2867.75,2821.0
82.465053,s,,,3974.75,4902.0,8380.75,3384.25,3709.75,2563.0,2401.25,2824.75,4275.5,2476.25,2860.75,2812.25
82.522186,s,,,3956.5,4911.25,8480.25,3367.25,3719.0,2519.75,2382.25,2822.5,890.0,2470.5,2860.75,2819.5
82.579127,s,,,3977.75,4883.75,8473.5,3373.5,3559.5,2584.75,2380.0,2878.5,0.0,2470.0,2858.5,2802.5
82.63619,s,,,3979.25,4913.5,8341.5,3345.25,3721.75,2585.25,2383.75,2842.75,0.0,2457.5,2854.0,2818.0
82.693011,s,,,3983.75,4918.0,3535.0,3389.5,3699.25,2578.5,2380.0,2847.25,0.0,0.0,2864.75,2815.75
82.74985,s,,,4003.75,5077.0,8328.5,3388.5,3868.5,2534.0,2383.25,2534.0,0.0,0.0,3699.25,2815.0
82.807252,s,,,4017.5,4927.25,8400.5,3404.75,3840.0,2589.75,2375.75,2482.5,0.0,0.0,3725.75,2818.75
82.864718,s,,,3298.0,5002.75,7665.25,4491.75,3791.0,2583.5,2379.0,2917.75,703.25,0.0,2877.0,2807.0
82.92143,s,,,3955.0,4895.25,8380.75,3385.25,3709.75,2581.0,2397.0,2830.0,4280.75,0.0,3741.75,2811.5
82.975944,s,,,4002.25,4925.0,8380.75,3406.75,3832.75,2591.0,2397.0,480.25,4370.0,0.0,2863.25,2819.5
83.033279,s,,,3296.75,4957.25,7697.75,3517.5,3791.0,2589.75,2380.0,484.5,0.0,0.0,6325.25,2813.5
83.090563,s,,,3288.75,4856.75,7708.75,4491.75,3780.0,2584.0,2383.75,2905.0,0.0,0.0,6630.0,2815.0
83.147494,s,,,3331.75,4863.5,7206.5,3351.5,3752.75,2527.0,491.25,2914.5,0.0,0.0,6570.0,2803.25
83.204204,s,,,3971.75,4895.25,8407.0,3369.25,3560.75,2583.5,465.5,2928.75,0.0,0.0,2857.75,2807.75
83.261222,s,,,3973.25,4890.75,8354.5,3348.25,3713.75,2584.0,485.75,650.5,4277.25,0.0,2847.25,2823.25
83.317894,s,,,3973.25,4877.0,3512.75,3382.0,3713.75,2561.25,492.75,2848.75,4284.25,0.0,2857.0,2807.0
83.374902,s,,,3717.75,5058.25,8367.5,3385.25,3719.0,2561.25,504.75,2824.0,4307.25,0.0,2859.25,2811.5
83.432865,s,,,4003.75,4886.0,3637.0,3344.25,3762.25,757.75,2384.75,2919.25,0.0,0.0,6597.75,2803.25
83.490088,s,,,3285.75,4984.5,7632.75,4522.75,3795.0,0.0,0.0,2506.75,0.0,0.0,6358.5,2812.25
83.546937,s,,,3292.75,4929.5,8367.5,3391.75,3859.75,2538.25,0.0,2821.0,4282.5,0.0,3727.0,2815.0
83.601787,s,,,3994.5,4879.25,8637.25,3343.0,3755.25,0.0,0.0,2918.5,4359.25,0.0,2857.75,2814.25
83.659265,s,,,3265.75,4975.5,4732.5,3429.75,3837.0,0.0,2382.75,2999.25,0.0,0.0,6650.25,2821.0
83.716927,s,,,3976.25,4870.25,7413.5,3331.75,3759.5,664.25,2403.0,2562.0,4287.75,0.0,2860.75,2807.0
83.774456,s,,,3296.75,4945.75,8315.75,3387.5,3867.0,652.75,2393.25,2915.25,0.0,0.0,6522.5,2818.0
83.832203,s,,,3694.0,4883.75,3632.0,859.5,3674.25,0.0,2378.0,2850.25,4289.5,0.0,2854.0,2814.25
83.888324,s,,,3293.75,4934.25,8393.75,871.25,0.0,0.0,2378.5,2909.75,0.0,0.0,6392.25,2818.0
83.945218,s,,,3979.25,4877.0,7606.0,3400.25,0.0,675.25,2380.5,2743.25,4277.25,0.0,2859.25,2820.25
84.00223,s,,,3302.0,5037.25,8393.75,3379.0,0.0,679.5,2380.5,2922.5,0.0,0.0,6453.0,2816.5
84.059758,s,,,3994.5,4863.5,3491.25,4505.25,0.0,0.0,2380.0,2508.0,0.0,0.0,6396.0,2818.0
84.117617,s,,,3291.75,4941.0,8367.5,3391.75,0.0,0.0,2396.0,2805.5,4280.75,0.0,2863.25,2811.5
84.174431,s,,,3968.5,4861.25,7178.0,890.0,0.0,0.0,2381.5,2908.25,0.0,0.0,4191.5,2813.5
84.230326,s,,,3997.5,4925.0,8348.0,889.75,3684.75,690.25,2386.5,2856.25,4416.0,0.0,6399.75,2817.25
84.287598,s,,,3282.75,4973.25,3848.5,879.0,0.0,701.0,2381.0,3021.0,0.0,0.0,6503.0,2810.0
84.34424,s,,,3751.25,4856.75,3494.5,859.25,0.0,2591.5,2403.5,2723.0,4277.25,0.0,2845.0,2814.25
84.401095,s,,,3986.75,4863.5,3642.0,856.75,0.0,678.5,2378.0,2484.25,4280.75,0.0,2858.5,2811.5
84.455997,s,,,4002.25,4888.25,7182.75,4059.75,3791.0,0.0,2380.0,2480.25,4275.5,0.0,2862.5,2821.0
84.513137,s,,,3977.75,4886.0,3656.25,863.5,0.0,2588.5,2379.0,2484.75,0.0,0.0,2873.0,2810.75
84.570421,s,,,3997.5,5037.25,7187.5,863.75,0.0,0.0,2379.0,2480.25,4287.75,0.0,2860.0,2811.5
84.62766,s,,,4008.25,4863.5,3643.25,858.75,0.0,2589.75,2376.25,2504.0,4272.0,0.0,2855.5,2807.0
84.685858,s,,,3363.0,4870.25,7590.0,858.75,0.0,0.0,2396.5,2824.0,4294.75,0.0,3774.5,2810.0
84.743281,s,,,3287.75,4982.25,9485.5,859.75,0.0,814.0,2380.5,2906.5,0.0,0.0,3754.0,2814.25
84.798666,s,,,3291.75,4927.25,8309.25,860.5,0.0,2561.25,2381.0,2916.75,4350.0,4405.0,6626.0,2820.25
84.856931,s,,,3988.25,4925.0,8361.0,863.0,0.0,2585.25,876.0,2995.75,0.0,0.0,3725.75,2813.0
84.914618,s,,,3982.25,4886.0,8361.0,865.0,0.0,2584.0,2385.75,2911.25,0.0,0.0,3703.25,2821.0
84.971038,s,,,3980.75,4915.75,8315.75,860.75,0.0,2528.0,882.5,2902.75,0.0,0.0,3717.75,2811.5
85.026155,s,,,3294.75,4952.75,8367.5,4388.25,3713.75,2582.25,919.25,2928.0,0.0,0.0,6614.0,2821.75
85.083082,s,,,3295.75,4865.75,7632.75,862.0,0.0,2558.25,0.0,2852.5,4300.0,0.0,3837.0,2809.25
85.140468,s,,,3985.25,5009.75,3490.0,858.75,0.0,2589.75,0.0,2483.5,0.0,0.0,2880.0,2827.0
85.198013,s,,,4002.25,4904.25,8387.25,862.75,0.0,2582.75,691.0,2917.75,0.0,0.0,6526.5,2788.0
85.255686,s,,,3291.75,4848.0,7697.75,858.75,0.0,2587.75,2378.5,2505.0,0.0,0.0,6418.75,2810.0
85.312531,s,,,4003.75,4934.25,8348.0,861.25,0.0,2554.5,2382.25,0.0,4277.25,0.0,3713.75,2813.0
85.367508,s,,,3949.0,4879.25,3638.25,863.25,3764.75,2584.0,2381.0,790.0,4373.75,0.0,2853.25,2813.5
85.424917,s,,,3293.75,4968.75,7047.5,859.75,0.0,2594.75,2380.5,797.25,0.0,0.0,6605.75,2818.0
85.482495,s,,,3970.25,4922.5,8361.0,863.0,0.0,2586.0,2403.0,2503.25,4277.25,0.0,2870.75,2812.25
85.539064,s,,,3300.0,4980.0,7632.75,859.0,0.0,2521.5,2380.0,2924.0,0.0,0.0,6585.75,2810.0
85.593798,s,,,3990.0,4920.25,8309.25,3878.5,3817.25,2589.0,2361.25,2484.25,0.0,0.0,3701.75,2814.25
85.65091,s,,,3341.0,4863.5,3563.25,860.25,0.0,2554.0,2383.25,2792.5,4296.5,0.0,2863.25,2806.25
85.707907,s,,,3284.75,5007.5,3635.75,858.25,0.0,2589.0,2379.5,0.0,0.0,0.0,3715.0,2821.75
85.76595,s,,,4003.75,4959.75,7697.75,861.5,0.0,2596.0,2380.5,719.25,4275.5,0.0,2860.0,2810.75
85.82357,s,,,3965.5,4881.5,8354.5,861.0,0.0,2586.5,2381.0,2905.75,0.0,0.0,3784.0,2809.25
85.880249,s,,,3319.25,4863.5,2997.5,864.25,0.0,2587.25,2378.0,2911.25,0.0,0.0,3731.0,2808.5
85.935615,s,,,3301.0,4984.5,7464.5,856.75,0.0,2589.75,2379.0,2498.75,4334.0,4394.0,6654.5,2809.25
85.99278,s,,,3290.75,4989.25,7665.25,859.25,0.0,2588.5,2379.0,3076.5,0.0,4395.75,3744.5,2814.25
86.050039,s,,,3288.75,4934.25,2982.5,861.75,0.0,2590.25,2401.25,2505.75,0.0,0.0,3717.75,2818.0
86.106498,s,,,3994.5,4929.5,2976.0,859.5,0.0,2531.0,2376.25,2483.0,0.0,524.75,3720.5,2813.0
86.161138,s,,,3990.0,4941.0,8367.5,3937.25,3825.75,2592.25,2396.5,2504.0,0.0,510.5,2877.0,2810.0
86.218268,s,,,3985.25,4922.5,4410.5,862.25,0.0,2557.0,2394.25,2617.5,687.0,502.75,2873.0,2821.75
86.275203,s,,,3977.75,5074.75,8245.25,860.0,0.0,2549.75,2380.5,2721.5,4287.75,503.0,2869.25,2813.0
86.333082,s,,,4008.25,4913.5,8348.0,862.25,0.0,2560.0,2380.0,2820.25,4289.5,499.5,2864.75,2810.0
86.390702,s,,,3980.75,4915.75,8387.25,860.25,0.0,2552.75,2379.5,2624.5,4287.75,499.75,2880.75,2791.0
